Linha,603
Tabela,010
num,ponto,horario
105701,TERMINAL PINHEIRINHO,06:23
108216,PRACA RUI BARBOSA,06:59
105701,TERMINAL PINHEIRINHO,07:34
108216,PRACA RUI BARBOSA,08:07
105701,TERMINAL PINHEIRINHO,08:45
108216,PRACA RUI BARBOSA,09:22
105701,TERMINAL PINHEIRINHO,10:00
108216,PRACA RUI BARBOSA,10:37
105701,TERMINAL PINHEIRINHO,11:14
108216,PRACA RUI BARBOSA,11:52
105701,TERMINAL PINHEIRINHO,12:30
108216,PRACA RUI BARBOSA,13:07
105701,TERMINAL PINHEIRINHO,13:45
108216,PRACA RUI BARBOSA,14:22
105701,TERMINAL PINHEIRINHO,15:00
108216,PRACA RUI BARBOSA,15:37
105701,TERMINAL PINHEIRINHO,16:15
108216,PRACA RUI BARBOSA,16:52
105701,TERMINAL PINHEIRINHO,17:30
108216,PRACA RUI BARBOSA,18:06
105701,TERMINAL PINHEIRINHO,18:41
108216,PRACA RUI BARBOSA,19:19
105701,TERMINAL PINHEIRINHO,19:56
108216,PRACA RUI BARBOSA,20:31
105701,TERMINAL PINHEIRINHO,21:09
108216,PRACA RUI BARBOSA,21:43
105701,TERMINAL PINHEIRINHO,22:21
108216,PRACA RUI BARBOSA,22:55
105701,TERMINAL PINHEIRINHO,23:33
108216,PRACA RUI BARBOSA,00:10